accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
522.208764,-583.696674,-356.905197,-5460.287834,-2521.01432,39024.15576
368.499186,-682.026345,-280.11159,18162.76226,-37608.94999,19199.81588
-922.369635,25.920774,325.916514,23204.7909,-27301.43917,1913.679052
-970.438293,-79.363251,398.141865,16501.18464,-17773.15096,-21314.03016
-867.224259,-53.860554,203.552514,9614.231884,-15796.44655,1357.909986
-502.936434,134.620794,137.312802,-33082.58337,-206247.6193,-49474.90603
-619.508538,-774.747666,1007.035326,-219832.4487,8565.71911,-286685.1648
49.465647,-1340.150922,66.127545,-207611.2588,39253.33888,-286685.1648
144.624051,-1192.590135,-55.57365,-126795.5611,3071.053808,-181003.0986
232.950465,-888.209685,-40.68603,-50380.17935,7540.124648,-57169.72928
414.426474,-737.905905,-286.698852,-10095.51644,-1673.036776,859.4367
430.894629,-767.12031,-276.817959,1495.419858,2618.417146,13905.68581
294.254829,-749.010438,-43.979661,57559.34059,19434.72858,100886.4094
-941.091327,326.038878,428.947002,89627.78865,5775.414624,58607.85336
-956.835495,-80.576694,357.700563,-20345.73148,-19108.14263,-50489.04134
-967.685103,233.745831,85.583421,-29810.99433,-25788.83058,-133103.8265
-28.673964,-1000.93752,779.754393,-218113.5753,3288.777772,-286685.1648
83.747961,-1095.422922,-78.139611,-81062.06954,27805.64203,-286685.1648
203.001876,-898.212942,102.47985,-32876.31856,-67849.66268,-176740.2926
419.004927,-768.833406,-79.118523,-9963.736142,20700.96531,-31237.65926
619.141446,-663.365835,-135.293796,-5328.50754,-10685.66297,25697.15733
551.616912,-707.957316,-199.647063,13344.18716,-20975.98506,2790.304486
278.88795,-919.504278,4.517271,5987.40901,-16695.99029,30595.94652
255.587805,-992.57598,-6.464898,22958.41905,22477.13449,210584.9098
-909.256293,106.752393,488.660634,-9625.69104,-32286.17203,1426.664922
-922.553181,79.903692,405.830403,5259.752604,-2669.983348,-2755.927018
-937.430604,102.296304,453.776697,4337.290546,-13894.22665,-11814.38984
-952.073496,78.690249,494.75844,-27713.96879,-23617.32052,-112368.4837
-638.107866,-1020.638124,708.507954,-190153.2347,23176.14301,-286685.1648
75.4578,-1224.313002,238.446648,-216658.2625,-28063.47304,-286685.1648
211.363416,-1015.876125,-73.62234,-99792.06003,-47950.83828,-186818.6203
259.370892,-781.946748,-44.713845,-28137.95756,13980.17032,-24115.7938
526.358943,-595.229481,-313.843266,-6904.14149,-21692.18231,-2326.208668
382.407894,-902.057211,-96.25968,13779.63509,-39568.46567,46409.5818
419.127291,-1054.492164,-347.81967,79824.4807,3122.62001,199480.9876
-917.179362,48.007476,506.964249,5729.578,-744.84514,744.84514
-895.347585,65.821635,410.826933,2211.617108,-2125.673438,-3305.966506
-898.947126,-57.643641,357.211107,-11871.68562,-28636.43084,-54373.69522
-904.433112,-461.026764,468.65412,-95208.39763,-57845.81949,-272481.5409
-178.304742,-1525.950459,516.967506,-173314.0049,16799.1227,-286685.1648
64.169721,-1207.967211,231.859386,-158262.4035,-50878.65264,-225390.1394
97.228395,-913.885731,160.429401,-83835.1853,17423.6467,-70829.04324
484.449273,-643.848777,-364.349007,-24396.54312,34944.69622,-20185.30329
447.005889,-832.452489,-271.199412,-3689.848232,-3065.32423,-15051.60141
474.813108,-790.06356,-180.864189,103.132404,3953.40882,8548.530376
260.890245,-760.59423,-205.326792,27765.53499,-27587.91807,96405.87943
