accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-981.165537,-6.403716,297.252747,-103.132404,211.994386,-1506.879014
-978.60609,-4.211361,298.221462,-114.59156,716.19725,-1495.419858
-976.719645,-3.110085,308.530629,-34.377468,664.631048,-1340.721252
-977.270283,-1.947627,307.072458,177.616918,-1495.419858,-1180.293068
-977.086737,-3.538359,305.848818,263.560588,-1478.231124,-1140.186022
-982.022085,-6.709626,297.313929,-45.836624,332.315524,-1575.63395
-978.912,-5.547168,305.114634,-383.881726,1443.853656,-1581.363528
-976.352553,-3.415995,309.631905,315.12679,-2125.673438,-1214.670536
-976.964373,-5.118894,305.848818,-45.836624,-618.794424,-1380.828298
-980.013276,-6.342534,303.228189,-148.969028,34.377468,-1592.822684
-977.209101,-4.700817,306.950094,-234.912698,-297.938056,-1455.312812
-974.394729,-1.947627,310.366089,217.723964,-2503.825586,-1100.078976
-980.859627,-5.485986,297.191565,-63.025358,-114.59156,-1380.828298
-974.333547,-3.538359,313.414992,-63.025358,-1621.470574,-1082.890242
-977.749542,-4.761999,305.175816,859.4367,-3288.777772,-1163.104334
-979.095546,-5.30244,299.99574,412.529616,-2309.019934,-1128.726866
-979.340274,-5.118894,298.710918,120.321138,-1598.552262,-1174.56349
-978.361362,-5.30244,303.411735,-45.836624,-784.952186,-1266.236738
-979.279092,-4.394907,301.025637,0,-1489.69028,-1174.56349
-980.196822,-4.394907,304.258086,-166.157762,114.59156,-1489.69028
-979.952094,-4.578453,300.056922,45.836624,-103.132404,-1564.174794
-979.401456,-5.791896,301.392729,234.912698,-681.819782,-1524.067748
-978.850818,-5.30244,302.432823,-68.754936,229.18312,-1489.69028
-976.903191,-5.006727,304.625178,11.459156,-676.090204,-1346.45083
-981.532629,-8.300358,297.130383,194.805652,-1426.664922,-1512.608592
-981.043173,-6.587262,296.457381,-418.259194,1312.073362,-1489.69028
-979.340274,-4.884363,302.616369,-154.698606,613.064846,-1363.639564
-982.327995,-5.853078,291.450654,-286.4789,1415.205766,-1495.419858
-981.287901,-4.884363,297.008019,-131.780294,515.66202,-1443.853656
-980.859627,-5.067909,291.695382,211.994386,-962.569104,-1294.884628
-986.416992,-7.321446,284.251572,527.121176,-796.411342,-1443.853656
-983.184543,-5.485986,290.604303,-63.025358,716.19725,-1506.879014
-983.857545,-5.363622,293.041386,246.371854,-1100.078976,-1455.312812
-985.43808,-7.933266,285.169302,-349.504258,911.002902,-1661.57762
-983.918727,-6.587262,291.878928,-550.039488,1970.974832,-1673.036776
-982.695087,-7.1379,291.32829,131.780294,-893.814168,-1489.69028
-984.397986,-7.627356,290.838834,-194.805652,567.228222,-1610.011418
-983.918727,-7.321446,291.94011,-114.59156,366.692992,-1495.419858
-983.490453,-6.709626,292.674294,-229.18312,859.4367,-1581.363528
-979.952094,-5.791896,299.934558,-332.315524,899.543746,-1489.69028
-979.21791,-5.118894,299.445102,-286.4789,1111.538132,-1472.501546
-977.810724,-3.538359,306.093546,-859.4367,3254.400304,-1661.57762
-978.789636,-5.067909,302.188095,-378.152148,1323.532518,-1546.98606
-980.319186,-4.578453,299.812194,-366.692992,1524.067748,-1512.608592
-981.349083,-3.660723,297.609642,-498.473286,2108.484704,-1512.608592
-980.258004,-5.424804,301.209183,-635.983158,2194.428374,-1581.363528
-979.034364,-3.293631,303.595281,-154.698606,51.566202,-1478.231124
-980.319186,-5.91426,302.371641,-194.805652,217.723964,-1415.205766
-979.340274,-5.853078,302.861097,-229.18312,527.121176,-1610.011418
-982.511541,-6.403716,294.866649,131.780294,-349.504258,-1581.363528
-983.796363,-8.422722,291.511836,-509.932442,1283.425472,-1713.143822
-980.319186,-5.853078,298.833282,-246.371854,893.814168,-1512.608592
-980.319186,-5.180076,300.546378,217.723964,-1329.262096,-1340.721252
-977.086737,-4.272543,302.861097,194.805652,-2303.290356,-1128.726866
-975.618369,-3.477177,305.420544,332.315524,-2876.248156,-962.569104
-980.319186,-3.783087,299.200374,280.749322,-2452.259384,-1111.538132
-978.238998,-4.456089,302.065731,114.59156,-1575.63395,-1191.752224
-979.585002,-5.180076,298.955646,246.371854,-1827.735382,-1214.670536
-984.21444,-7.199082,288.218205,1191.752224,-2967.921404,-1283.425472
